,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1512,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Sweetpea's,43.64413493852084,-79.44817274684576,Flower Shop
1513,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Sues Thai food (vickys),43.6516944636039,-79.4511563870509,Thai Restaurant
1514,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Maple Produce,43.64596747661899,-79.4489240385491,Grocery Store
1515,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Dundas Park Kitchen,43.6520540505181,-79.44799718642741,Sandwich Place
1516,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Kami Sushi,43.64394569923591,-79.44811664710394,Sushi Restaurant
1517,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Round The Horn,43.64915643217412,-79.45003959338368,Sports Bar
1518,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Tim Hortons,43.64445867986715,-79.44805361330509,Coffee Shop
1519,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Chopin Restaurant,43.644164985026904,-79.44816243232444,Eastern European Restaurant
1520,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Hot Oven Bakery,43.64458317682934,-79.44825247432367,Bakery
1521,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Loons Pub,43.65171531224001,-79.45116361533871,Pub
1522,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,The Commoner,43.651891,-79.447972,Restaurant
1523,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,RBC Royal Bank,43.64473345505027,-79.44829184440374,Bank
1524,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Sobeys Urban Fresh High Park,43.645237,-79.448627,Grocery Store
1525,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Owl Optometry,43.645779855855444,-79.44877316261562,Optical Shop
1526,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Scooter Girl,43.64492105569103,-79.44845003657372,Toy / Game Store
1527,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Victoria's Roncesvalles Bakery & Deli,43.64426091887694,-79.44817426660664,Bakery
1528,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Pizza Flora,43.644203471230284,-79.44815968005453,Pizza Place
1529,"Parkdale, Roncesvalles",43.647850036621094,-79.45020294189453,Evergreen Natural Foods (Roncesvalles),43.64407012130999,-79.44815660208279,Food & Drink Shop
1530,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1531,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1532,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1533,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1534,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
1535,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
1536,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
1537,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
1538,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1539,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1540,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
1541,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
1542,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
1543,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Royal Alexandra Theatre,43.647255,-79.38753,Theater
1544,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
1545,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Starbucks,43.646731,-79.383951,Coffee Shop
1546,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
1547,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Maman,43.64830873804684,-79.38225333898805,Café
1548,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
1549,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1550,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Hilton,43.6499459,-79.385479,Hotel
1551,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
1552,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
1553,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1554,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
1555,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
1556,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
1557,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1558,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
1559,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1560,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
1561,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
1562,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
1563,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
1564,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
1565,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
1566,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
1567,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
1568,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
1569,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Spa My Blend by Clarins,43.645359,-79.387128,Spa
1570,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
1571,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1572,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Green Box Fresh Food Bar,43.650437581817954,-79.38861137514365,Sandwich Place
1573,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1574,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,TIFF Bell Lightbox,43.64634159071232,-79.39006297129853,Movie Theater
1575,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Dark Horse Espresso Bar,43.64829161679981,-79.39039040155937,Coffee Shop
1576,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,La Carnita,43.647291470152034,-79.389929645749,Taco Place
1577,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Kops Records,43.65051219841103,-79.38812570541256,Record Shop
1578,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
1579,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
1580,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
1581,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
1582,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Hilton Toronto Executive Lounge,43.650363125865155,-79.38580184119992,Breakfast Spot
1583,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
1584,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1585,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1586,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Scotiabank Theatres,43.648829331652806,-79.39078229912828,Movie Theater
1587,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Starbucks,43.650751,-79.388047,Coffee Shop
1588,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1589,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1590,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Omg! Oh My Gyro!,43.6500639687058,-79.39110371201055,Souvlaki Shop
1591,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
1592,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
1593,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Hakata Ikkousha Ramen,43.650299,-79.388753,Ramen Restaurant
1594,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
1595,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
1596,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
1597,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,DAVIDsTEA,43.64650585612388,-79.38014477491379,Tea Room
1598,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Colibri,43.651041,-79.384065,Taco Place
1599,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
1600,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Queen Mother Cafe,43.650401,-79.389156,Thai Restaurant
1601,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
1602,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Toronto City Hall Rooftop Garden,43.651230845735505,-79.3837674874531,Garden
1603,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,John Fluevog Shoes,43.6499881760459,-79.39079046249388,Shoe Store
1604,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
1605,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
1606,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Osgoode Hall Park,43.651104579673685,-79.3862691864201,Park
1607,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1608,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
1609,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
1610,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
1611,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Rexall Pharma Plus,43.65069306428047,-79.3868471222179,Pharmacy
1612,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Starbucks,43.646799,-79.38069,Coffee Shop
1613,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Much Music Video Awards (MMVA's),43.64999294848099,-79.39054666005632,Music Venue
1614,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
1615,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
1616,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Malabar Limited,43.650616980063944,-79.389945826656,Costume Shop
1617,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,BMV-Q (BMV Bookstore),43.65001193338498,-79.39076272691233,Bookstore
1618,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Mercatto,43.6502431921682,-79.38081989149896,Italian Restaurant
1619,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,The Underground Dance Centre,43.64974018262459,-79.38804462470118,Dance Studio
1620,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Baba Geddo,43.649944,-79.389321,Mediterranean Restaurant
1621,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Me Va Me,43.65005490955589,-79.39055494048628,Middle Eastern Restaurant
1622,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Mr Burrito,43.649992102728596,-79.38928213188512,Burrito Place
1623,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Meli Baklava & Chocolate Bar,43.650139555584936,-79.3903774023056,Chocolate Shop
1624,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Ematei 絵馬亭,43.65115644866129,-79.38898951275146,Japanese Restaurant
1625,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Red Eye Espresso,43.65114970183438,-79.39014599464723,Café
1626,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Condom Shack,43.650541999234946,-79.38813757341353,Hobby Shop
1627,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Kanga,43.64995450706355,-79.38935159751988,Pie Shop
1628,Canada Post Gateway Processing Centre,43.64868927001953,-79.38543701171875,Touhenboku Ramen 唐変木,43.650240045793076,-79.38918912216322,Ramen Restaurant
